cust_id,full_name,email,phone,signup_date,customer_segment,region,total_lifetime_orders,source_system
C-01811,Somsak Chaiyaporn,somsak.chaiyaporn1811@example.com,0806918658,2023-07-18,New,Khon Kaen,25,CRM_V2
C-05266,Thanapon Thongdee,thanapon.thongdee5266@example.com,0808502115,2022-11-13,New,Chonburi,28,CRM_V2
C-07956,Suda Kaewmanee,suda.kaewmanee7956@example.com,0899994577,2022-03-13,Regular,Chiang Mai,28,CRM_V2
C-02428,Siriporn Suksawat,siriporn.suksawat2428@example.com,0890655001,2022-05-19,New,Phuket,33,CRM_V2
C-02007,Suda Wongsawat,suda.wongsawat2007@example.com,0804114698,2022-10-30,New,Chiang Mai,31,CRM_V2
C-09130,Wichai Wongsawat,dup_ ratana.phanuwat9130@example.com,0845327864,2024-01-09,Regular,Khon Kaen,8,CRM_V2
C-01653,Suda Wongsawat,suda.wongsawat1653@example.com,0858550565,2022-03-27,Regular,Phuket,6,CRM_LEGACY
C-01129,Nattaya Wongsawat,nattaya.wongsawat1129@example.com,0803067141,2022-04-27,Regular,Bangkok,26,CRM_V2
C-02155,Thanapon Phanuwat,thanapon.phanuwat2155@example.com,0852952983,2023-02-17,New,Bangkok,33,CRM_V2
C-09213,Kittipong Phanuwat,kittipong.phanuwat9213@example.com,0825086393,2023-11-16,New,Chonburi,37,CRM_V2
C-04684,Thanapon Charoensuk,thanapon.charoensuk4684@example.com,0807354091,2024-02-20,Regular,Phuket,22,CRM_V2
C-07859,Wichai Phanuwat,wichai.phanuwat7859@example.com,0857914774,2023-02-14,Regular,Bangkok,39,CRM_V2
C-08158,Siriporn Chaiyaporn,siriporn.chaiyaporn8158@example.com,0871406002,2022-10-25,New,Khon Kaen,30,CRM_V2
C-00794,Nattaya Boonmee,nattaya.boonmee794@example.com,0869631073,2024-01-05,New,Phuket,26,CRM_LEGACY_MIGRATED
C-03149,Kittipong Charoensuk,kittipong.charoensuk3149@example.com,0876819277,2023-12-06,New,Chonburi,18,CRM_V2
C-02806,Wichai Sukjai,wichai.sukjai2806@example.com,0806916517,2022-12-14,Regular,Khon Kaen,7,CRM_V2
C-04096,Kittipong Thongdee,kittipong.thongdee4096@example.com,0886142216,2022-11-15,New,Chonburi,39,CRM_LEGACY
C-08643,Somchai Wongsawat,somchai.wongsawat8643@example.com,0874847168,2022-09-11,New,Chonburi,29,CRM_LEGACY
C-03813,Waree Wongsawat,waree.wongsawat3813@example.com,0885228519,2022-03-30,VIP,Chiang Mai,31,CRM_V2
C-08151,Somchai Charoensuk,somchai.charoensuk8151@example.com,0831115233,2022-12-21,New,Phuket,7,CRM_V2
C-00223,Waree Boonmee,waree.boonmee223@example.com,0847488221,2024-05-08,New,Chonburi,33,CRM_LEGACY_MIGRATED
C-06059,Thanapon Rattanakul,thanapon.rattanakul6059@example.com,0882249364,2022-08-24,VIP,Chonburi,18,CRM_V2
C-05884,Chai Suksawat,chai.suksawat5884@example.com,0837141801,2023-07-09,Regular,Chiang Mai,37,CRM_V2
C-04607,Preecha Suksawat,preecha.suksawat4607@example.com,0898378305,2022-12-08,New,Khon Kaen,40,CRM_V2
C-01907,Ratana Chaiyaporn,ratana.chaiyaporn1907@example.com,0835159629,2023-08-11,Regular,Phuket,12,CRM_LEGACY
C-02185,Somchai Kaewmanee,somchai.kaewmanee2185@example.com,0815686299,2023-08-27,New,Phuket,25,CRM_V2
C-08403,Somchai Chaiyaporn,somchai.chaiyaporn8403@example.com,0877362552,2022-09-19,Regular,Phuket,19,CRM_LEGACY_MIGRATED
C-04192,Waree Wongsawat,waree.wongsawat4192@example.com,0870971708,2022-10-24,New,Chonburi,8,CRM_LEGACY
C-04943,Suda Chaiyaporn,suda.chaiyaporn4943@example.com,0854036598,2022-08-08,Regular,Phuket,28,CRM_LEGACY
C-09450,Kittipong Rattanakul,kittipong.rattanakul9450@example.com,0860876974,2023-12-27,Regular,Chonburi,26,CRM_V2
C-06490,Anan Suksawat,anan.suksawat6490@example.com,0859361851,2021-12-14,Regular,Khon Kaen,16,CRM_LEGACY
C-05528,Chai Charoensuk,chai.charoensuk5528@example.com,0845171937,2023-08-24,New,Chonburi,20,CRM_V2
C-05871,Somsak Thongdee,somsak.thongdee5871@example.com,0881251103,2022-08-06,Regular,Chonburi,16,CRM_V2
C-04921,Kittipong Chaiyaporn,kittipong.chaiyaporn4921@example.com,0864185366,2024-06-05,New,Bangkok,8,CRM_V2
C-02059,Somsak Thongdee,somsak.thongdee2059@example.com,0814012860,2022-04-12,Regular,Khon Kaen,16,CRM_V2
C-05807,Kittipong Boonmee,kittipong.boonmee5807@example.com,0820983282,2022-03-04,Regular,Khon Kaen,31,CRM_V2
C-02183,Waree Chaiyaporn,dup_anan.rattanakul2183@example.com,0878510830,2023-09-22,VIP,Chiang Mai,22,CRM_V2
C-03525,Malee Charoensuk,malee.charoensuk3525@example.com,0894718258,2022-10-12,VIP,Chiang Mai,19,CRM_V2
C-04312,Anan Thongdee,anan.thongdee4312@example.com,0897588152,2024-02-13,Regular,Bangkok,29,CRM_V2
C-08014,Ratana Suksawat,ratana.suksawat8014@example.com,0844637513,2023-02-23,Regular,Phuket,10,CRM_LEGACY
C-03092,Pim Sukjai,pim.sukjai3092@example.com,0832586355,2023-08-13,New,Phuket,14,CRM_V2
C-06069,Ratana Thongdee,ratana.thongdee6069@example.com,0817477905,2023-10-23,Regular,Bangkok,10,CRM_V2
C-05144,Somchai Phanuwat,somchai.phanuwat5144@example.com,0886778454,2023-03-06,Regular,Chiang Mai,23,CRM_V2
C-02205,Somsak Rattanakul,somsak.rattanakul2205@example.com,0813671538,2023-07-01,Regular,Phuket,35,CRM_V2
C-03380,Nattaya Phanuwat,nattaya.phanuwat3380@example.com,0851575524,2024-02-16,New,Chiang Mai,32,CRM_V2
C-05983,Malee Charoensuk,malee.charoensuk5983@example.com,0871930857,2023-11-01,Regular,Khon Kaen,28,CRM_LEGACY
C-08520,Siriporn Phanuwat,siriporn.phanuwat8520@example.com,0809600727,2024-04-08,Regular,Khon Kaen,2,CRM_LEGACY
C-07382,Somsak Phanuwat,somsak.phanuwat7382@example.com,0869707915,2022-01-27,VIP,Bangkok,23,CRM_V2
C-00231,Waree Chaiyaporn,waree.chaiyaporn231@example.com,0873675446,2023-12-22,Regular,Chonburi,22,CRM_V2
C-04665,Thanapon Sukjai,thanapon.sukjai4665@example.com,0836420205,2024-01-04,Regular,Chiang Mai,13,CRM_V2
C-06521,Wichai Boonmee,wichai.boonmee6521@example.com,0848588920,2022-10-31,VIP,Chiang Mai,31,CRM_V2
C-03321,Chai Phanuwat,chai.phanuwat3321@example.com,0875174278,2022-02-28,New,Bangkok,9,CRM_V2
C-08401,Preecha Sukjai,preecha.sukjai8401@example.com,0880837469,2022-07-31,VIP,Phuket,2,CRM_V2
C-02353,Ratana Thongdee,ratana.thongdee2353@example.com,0881336916,2022-03-29,New,Chiang Mai,0,CRM_V2
C-09477,Nattaya Suksawat,nattaya.suksawat9477@example.com,0850021010,2022-07-24,Regular,Phuket,25,CRM_V2
C-08122,Ratana Rattanakul,ratana.rattanakul8122@example.com,0812869067,2023-10-05,Regular,Khon Kaen,35,CRM_LEGACY
C-09524,Somsak Charoensuk,somsak.charoensuk9524@example.com,0850750194,2023-12-27,Regular,Bangkok,37,CRM_V2
C-09585,Waree Rattanakul,waree.rattanakul9585@example.com,0898583122,2023-10-26,Regular,Chonburi,36,CRM_V2
C-08876,Malee Wongsawat,malee.wongsawat8876@example.com,0856125496,2022-11-15,Regular,Khon Kaen,36,CRM_V2
C-01951,Chai Thongdee,chai.thongdee1951@example.com,0879137168,2023-06-03,New,Chiang Mai,28,CRM_V2
C-02084,Wichai Suksawat,wichai.suksawat2084@example.com,0836474574,2023-06-10,Regular,Chiang Mai,22,CRM_LEGACY_MIGRATED
C-08322,Thanapon Phanuwat,thanapon.phanuwat8322@example.com,0881757657,2023-06-30,Regular,Phuket,4,CRM_V2
C-06654,Malee Suksawat,malee.suksawat6654@example.com,0894323943,2023-02-28,New,Bangkok,34,CRM_V2
C-02642,Waree Phanuwat,waree.phanuwat2642@example.com,0836354592,2022-01-29,New,Phuket,13,CRM_V2
C-03112,Kittipong Charoensuk,dup_pim.sukjai3112@example.com,0858093051,2024-03-27,New,Bangkok,7,CRM_V2
C-00222,Waree Boonmee,waree.boonmee222@example.com,0804183422,2024-02-11,Regular,Chonburi,23,CRM_LEGACY
C-02590,Chai Sukjai,chai.sukjai2590@example.com,0835382871,2023-12-25,Regular,Bangkok,0,CRM_V2
C-02334,Wichai Boonmee,wichai.boonmee2334@example.com,0813926895,2022-02-18,New,Bangkok,18,CRM_V2
C-08812,Anan Chaiyaporn,anan.chaiyaporn8812@example.com,0894067569,2023-08-01,Regular,Bangkok,14,CRM_V2
C-02151,Malee Boonmee,malee.boonmee2151@example.com,0888234110,2022-01-12,New,Bangkok,22,CRM_V2
C-03510,Somsak Chaiyaporn,somsak.chaiyaporn3510@example.com,0838474527,2023-06-01,Regular,Phuket,16,CRM_V2
C-04600,Somchai Charoensuk,somchai.charoensuk4600@example.com,0837260644,2024-05-19,New,Khon Kaen,30,CRM_V2
C-09101,Chai Kaewmanee,chai.kaewmanee9101@example.com,0872969250,2024-03-25,New,Phuket,31,CRM_V2
C-09116,Nattaya Chaiyaporn,nattaya.chaiyaporn9116@example.com,0848537961,2023-02-15,VIP,Phuket,13,CRM_V2
C-06851,Preecha Suksawat,preecha.suksawat6851@example.com,0871041596,2023-12-28,New,Bangkok,4,CRM_V2
C-03340,Chai Sukjai,chai.sukjai3340@example.com,0889061871,2023-06-12,Regular,Phuket,39,CRM_V2
C-04159,Chai Phanuwat,chai.phanuwat4159@example.com,0857594430,2023-09-15,Regular,Bangkok,16,CRM_LEGACY
C-03341,Waree Charoensuk,waree.charoensuk3341@example.com,0833350959,2023-06-17,Regular,Khon Kaen,7,CRM_V2
C-06760,Thanapon Wongsawat,,0817331479,2023-03-08,Regular,Chonburi,32,CRM_V2
C-07530,Preecha Rattanakul,preecha.rattanakul7530@example.com,0858533592,2022-10-07,VIP,Phuket,13,CRM_V2
C-04640,Somsak Thongdee,somsak.thongdee4640@example.com,0834299581,2023-11-21,Regular,Chonburi,34,CRM_V2
C-03837,Anan Kaewmanee,anan.kaewmanee3837@example.com,0872135258,2024-02-08,Regular,Chonburi,26,CRM_V2
C-08435,Wichai Charoensuk,wichai.charoensuk8435@example.com,0811331912,2022-01-24,Regular,Khon Kaen,0,CRM_LEGACY_MIGRATED
C-08992,Ratana Sukjai,ratana.sukjai8992@example.com,0810329739,2022-04-17,New,Phuket,32,CRM_V2
C-06529,Pim Sukjai,pim.sukjai6529@example.com,0808435760,2024-01-02,New,Phuket,11,CRM_LEGACY
C-00555,Ratana Rattanakul,ratana.rattanakul555@example.com,0817826415,2022-07-24,Regular,Bangkok,2,CRM_V2
C-01196,Chai Rattanakul,chai.rattanakul1196@example.com,0835386448,2023-11-20,Regular,Chonburi,29,CRM_V2
C-08216,Malee Rattanakul,malee.rattanakul8216@example.com,0891124009,2023-02-20,Regular,Phuket,29,CRM_V2
C-07287,Waree Sukjai,waree.sukjai7287@example.com,0834032133,2023-05-05,Regular,Khon Kaen,35,CRM_V2
C-04756,Somchai Thongdee,somchai.thongdee4756@example.com,0816546435,2024-04-14,Regular,Phuket,16,CRM_V2
C-00510,Nattaya Suksawat,nattaya.suksawat510@example.com,0822766264,2022-09-17,New,Bangkok,34,CRM_V2
C-07108,Nattaya Suksawat,nattaya.suksawat7108@example.com,0879192064,2022-07-20,Regular,Khon Kaen,33,CRM_V2
C-01668,Preecha Kaewmanee,preecha.kaewmanee1668@example.com,0843818784,2022-06-06,VIP,Khon Kaen,36,CRM_V2
C-05597,Thanapon Boonmee,thanapon.boonmee5597@example.com,0896437442,2024-01-11,Regular,Phuket,39,CRM_V2
C-02330,Suda Boonmee,suda.boonmee2330@example.com,0821897975,2021-12-14,Regular,Chonburi,31,CRM_V2
C-00611,Pim Sukjai,pim.sukjai611@example.com,0853151731,2022-12-24,New,Chiang Mai,6,CRM_V2
C-06057,Somchai Rattanakul,somchai.rattanakul6057@example.com,0855734454,2024-01-02,Regular,Phuket,12,CRM_V2
C-00380,Kittipong Charoensuk,kittipong.charoensuk380@example.com,0808712143,2023-12-20,New,Khon Kaen,28,CRM_V2
C-03876,Pim Phanuwat,pim.phanuwat3876@example.com,0894870041,2022-03-15,New,Phuket,38,CRM_V2
C-06431,Thanapon Wongsawat,thanapon.wongsawat6431@example.com,0877504439,2023-12-06,New,Chiang Mai,40,CRM_V2
C-08451,Preecha Chaiyaporn,preecha.chaiyaporn8451@example.com,0811495580,2022-05-14,Regular,Bangkok,35,CRM_V2
C-04067,Somsak Chaiyaporn,somsak.chaiyaporn4067@example.com,0865091485,2023-08-13,New,Chonburi,35,CRM_V2
C-02477,Ratana Chaiyaporn,ratana.chaiyaporn2477@example.com,0823861517,2022-02-12,New,Phuket,34,CRM_V2
C-06027,Suda Suksawat,suda.suksawat6027@example.com,0857838606,2023-11-12,New,Khon Kaen,8,CRM_V2
C-02177,Anan Charoensuk,anan.charoensuk2177@example.com,0831886634,2023-11-22,Regular,Bangkok,11,CRM_V2
C-03345,Wichai Rattanakul,wichai.rattanakul3345@example.com,0878893760,2023-06-02,New,Phuket,21,CRM_V2
C-05535,Thanapon Sukjai,thanapon.sukjai5535@example.com,0863075932,2023-08-24,Regular,Chonburi,26,CRM_LEGACY
C-09318,Ratana Rattanakul,ratana.rattanakul9318@example.com,0832103182,2022-06-10,New,Phuket,28,CRM_V2
C-06442,Waree Kaewmanee,waree.kaewmanee6442@example.com,0867127012,2022-03-05,New,Phuket,0,CRM_V2
C-08373,Ratana Kaewmanee,ratana.kaewmanee8373@example.com,0842904501,2023-08-15,Regular,Chonburi,6,CRM_V2
C-00792,Chai Wongsawat,chai.wongsawat792@example.com,0808801960,2023-01-10,VIP,Bangkok,13,CRM_V2
C-07052,Chai Rattanakul,chai.rattanakul7052@example.com,0895804912,2023-12-03,VIP,Khon Kaen,36,CRM_LEGACY
C-05243,Preecha Chaiyaporn,preecha.chaiyaporn5243@example.com,0852987091,2023-01-01,Regular,Phuket,18,CRM_LEGACY
C-05092,Somchai Wongsawat,somchai.wongsawat5092@example.com,0840461390,2022-06-24,Regular,Chonburi,26,CRM_V2
C-03859,Waree Thongdee,waree.thongdee3859@example.com,0845249525,2022-07-31,VIP,Khon Kaen,17,CRM_V2
C-08533,Pim Phanuwat,pim.phanuwat8533@example.com,0824989437,2022-01-28,VIP,Phuket,40,CRM_V2
C-00095,Preecha Kaewmanee,preecha.kaewmanee95@example.com,0840752564,2024-02-13,Regular,Chonburi,39,CRM_V2
C-05685,Waree Charoensuk,waree.charoensuk5685@example.com,0822911813,2023-11-28,Regular,Chiang Mai,27,CRM_V2
C-09156,Malee Kaewmanee,malee.kaewmanee9156@example.com,0854322749,2023-04-09,New,Khon Kaen,24,CRM_LEGACY
C-04714,Somsak Sukjai,somsak.sukjai4714@example.com,0844011111,2023-10-28,Regular,Phuket,36,CRM_LEGACY
C-08560,Wichai Sukjai,wichai.sukjai8560@example.com,0879161718,2022-09-18,VIP,Bangkok,2,CRM_LEGACY
C-07652,Suda Sukjai,suda.sukjai7652@example.com,0882770489,2023-03-27,Regular,Chiang Mai,7,CRM_V2
C-03250,Suda Chaiyaporn,suda.chaiyaporn3250@example.com,0821451014,2023-04-23,Regular,Bangkok,26,CRM_V2
C-02648,Siriporn Thongdee,siriporn.thongdee2648@example.com,0801880353,2023-05-08,VIP,Khon Kaen,14,CRM_V2
C-02403,Waree Kaewmanee,waree.kaewmanee2403@example.com,0841782281,2024-04-23,Regular,Khon Kaen,3,CRM_V2
C-07717,Anan Wongsawat,anan.wongsawat7717@example.com,0844056647,2023-01-04,Regular,Khon Kaen,7,CRM_V2
C-05513,Thanapon Phanuwat,thanapon.phanuwat5513@example.com,0846529795,2023-09-22,Regular,Bangkok,32,CRM_V2
C-06434,Somchai Charoensuk,somchai.charoensuk6434@example.com,0850840818,2022-12-20,Regular,Chonburi,39,CRM_V2
C-02570,Pim Chaiyaporn,pim.chaiyaporn2570@example.com,0864986630,2023-03-27,VIP,Chiang Mai,24,CRM_LEGACY
C-00195,Nattaya Rattanakul,nattaya.rattanakul195@example.com,0857662652,2022-01-10,VIP,Khon Kaen,24,CRM_V2
C-03756,Waree Suksawat,waree.suksawat3756@example.com,0812423070,2023-05-28,Regular,Chiang Mai,31,CRM_V2
C-04541,Suda Kaewmanee,suda.kaewmanee4541@example.com,0893571036,2023-07-24,Regular,Phuket,19,CRM_V2
C-08008,Suda Chaiyaporn,suda.chaiyaporn8008@example.com,0865385799,2022-11-18,Regular,Bangkok,39,CRM_V2
C-06712,Somchai Charoensuk,somchai.charoensuk6712@example.com,0807292745,2022-09-30,VIP,Chiang Mai,2,CRM_V2
C-01279,Somsak Kaewmanee,somsak.kaewmanee1279@example.com,0868362378,2022-09-17,Regular,Bangkok,35,CRM_V2
C-05664,Suda Boonmee,suda.boonmee5664@example.com,0852709240,2022-07-17,Regular,Phuket,9,CRM_V2
C-03831,Pim Sukjai,pim.sukjai3831@example.com,0830396159,2024-03-29,Regular,Chiang Mai,30,CRM_V2
C-05178,Waree Kaewmanee,waree.kaewmanee5178@example.com,0819924536,2023-05-29,Regular,Chiang Mai,7,CRM_V2
C-05732,Pim Kaewmanee,pim.kaewmanee5732@example.com,0848365614,2023-12-24,Regular,Chonburi,34,CRM_V2
C-08808,Kittipong Phanuwat,kittipong.phanuwat8808@example.com,0865467207,2023-06-07,Regular,Bangkok,23,CRM_V2
C-00055,Ratana Thongdee,ratana.thongdee55@example.com,0864556869,2021-12-30,Regular,Chiang Mai,38,CRM_V2
C-08938,Chai Rattanakul,chai.rattanakul8938@example.com,0806616378,2022-02-15,Regular,Khon Kaen,19,CRM_V2
C-08284,Kittipong Wongsawat,kittipong.wongsawat8284@example.com,0826732880,2023-01-04,Regular,Chiang Mai,14,CRM_V2
C-05620,Somsak Suksawat,somsak.suksawat5620@example.com,0818976966,2022-05-30,Regular,Chonburi,40,CRM_V2
C-05720,Kittipong Boonmee,kittipong.boonmee5720@example.com,0878259292,2022-04-04,New,Chonburi,1,CRM_LEGACY
C-04034,Chai Phanuwat,chai.phanuwat4034@example.com,0880984622,2023-08-16,Regular,Chiang Mai,14,CRM_V2
C-02964,Pim Phanuwat,pim.phanuwat2964@example.com,0865268761,2022-05-18,New,Khon Kaen,18,CRM_V2
C-02649,Somchai Kaewmanee,somchai.kaewmanee2649@example.com,0832060481,2023-04-20,VIP,Phuket,30,CRM_V2
C-09082,Malee Charoensuk,malee.charoensuk9082@example.com,0845199174,2024-03-29,Regular,Chonburi,38,CRM_V2
C-09648,Kittipong Wongsawat,kittipong.wongsawat9648@example.com,0870237216,2024-04-28,VIP,Khon Kaen,26,CRM_V2
C-07249,Kittipong Wongsawat,kittipong.wongsawat7249@example.com,0859061477,2022-03-05,New,Khon Kaen,27,CRM_V2
C-03615,Ratana Boonmee,ratana.boonmee3615@example.com,0890118180,2022-06-04,Regular,Bangkok,20,CRM_V2
C-07912,Somsak Thongdee,somsak.thongdee7912@example.com,0849787574,2023-06-03,Regular,Phuket,21,CRM_V2
C-01819,Nattaya Rattanakul,nattaya.rattanakul1819@example.com,0889734949,2022-02-22,Regular,Bangkok,0,CRM_V2
C-05053,Siriporn Sukjai,siriporn.sukjai5053@example.com,0874585981,2023-11-09,Regular,Khon Kaen,11,CRM_LEGACY
C-00033,Chai Charoensuk,chai.charoensuk33@example.com,0857154294,2024-02-29,Regular,Phuket,36,CRM_LEGACY
C-06207,Somchai Boonmee,somchai.boonmee6207@example.com,0859753883,2022-10-29,New,Phuket,30,CRM_V2
C-02178,Somchai Rattanakul,somchai.rattanakul2178@example.com,0847662025,2023-08-11,New,Bangkok,4,CRM_LEGACY_MIGRATED
C-06075,Wichai Sukjai,wichai.sukjai6075@example.com,0821230437,2022-11-25,Regular,Bangkok,5,CRM_V2
C-02056,Somsak Wongsawat,somsak.wongsawat2056@example.com,0826207169,2021-12-17,New,Bangkok,31,CRM_V2
C-01220,Nattaya Charoensuk,nattaya.charoensuk1220@example.com,0879379318,2024-04-06,Regular,Khon Kaen,15,CRM_V2
C-05963,Suda Charoensuk,suda.charoensuk5963@example.com,0827651141,2022-05-14,Regular,Chonburi,21,CRM_V2
C-08890,Wichai Thongdee,wichai.thongdee8890@example.com,0864840592,2024-01-24,VIP,Phuket,40,CRM_V2
C-08304,Waree Charoensuk,waree.charoensuk8304@example.com,0800875083,2021-12-21,VIP,Khon Kaen,8,CRM_V2
C-07445,Somchai Rattanakul,somchai.rattanakul7445@example.com,0827234786,2022-11-18,New,Chiang Mai,33,CRM_V2
C-00320,Thanapon Rattanakul,thanapon.rattanakul320@example.com,0840629397,2023-03-26,VIP,Bangkok,6,CRM_LEGACY
C-09063,Malee Thongdee,malee.thongdee9063@example.com,0812333954,2022-11-09,New,Chiang Mai,23,CRM_V2
C-07146,Malee Phanuwat,malee.phanuwat7146@example.com,0830710321,2022-07-14,Regular,Phuket,19,CRM_LEGACY
C-07707,Pim Rattanakul,pim.rattanakul7707@example.com,0838207055,2023-02-20,New,Phuket,14,CRM_V2
C-00981,Waree Rattanakul,waree.rattanakul981@example.com,0867345554,2022-12-12,VIP,Khon Kaen,31,CRM_V2
C-08858,Preecha Sukjai,preecha.sukjai8858@example.com,0864829213,2022-04-23,Regular,Phuket,39,CRM_LEGACY
C-01712,Somsak Rattanakul,somsak.rattanakul1712@example.com,0813342234,2022-04-14,New,Bangkok,10,CRM_V2
C-06065,Malee Thongdee,malee.thongdee6065@example.com,0804856139,2022-01-31,Regular,Phuket,4,CRM_LEGACY
C-08043,Pim Phanuwat,pim.phanuwat8043@example.com,0853242989,2022-03-17,New,Phuket,7,CRM_V2
C-02235,Preecha Kaewmanee,preecha.kaewmanee2235@example.com,0829644414,2024-03-14,Regular,Chiang Mai,30,CRM_LEGACY_MIGRATED
C-05099,Waree Suksawat,waree.suksawat5099@example.com,0819649584,2023-10-19,New,Phuket,7,CRM_LEGACY
C-02518,Siriporn Suksawat,siriporn.suksawat2518@example.com,0871377015,2022-11-14,Regular,Chiang Mai,37,CRM_LEGACY
C-04406,Pim Boonmee,pim.boonmee4406@example.com,0895178817,2024-03-25,New,Chiang Mai,16,CRM_V2
C-05050,Waree Suksawat,waree.suksawat5050@example.com,0809703799,2023-05-15,VIP,Khon Kaen,31,CRM_V2
C-09186,Anan Kaewmanee,anan.kaewmanee9186@example.com,0860200122,2023-07-21,VIP,Chiang Mai,18,CRM_V2
C-07343,Nattaya Wongsawat,nattaya.wongsawat7343@example.com,0880429744,2024-03-27,Regular,Khon Kaen,32,CRM_V2
C-07063,Malee Sukjai,malee.sukjai7063@example.com,0881449552,2022-02-03,VIP,Chiang Mai,23,CRM_V2
C-03554,Ratana Suksawat,ratana.suksawat3554@example.com,0825906978,2022-09-11,New,Bangkok,16,CRM_V2
C-01305,Waree Sukjai,waree.sukjai1305@example.com,0870299550,2023-12-07,New,Khon Kaen,18,CRM_V2
C-03735,Wichai Charoensuk,wichai.charoensuk3735@example.com,0826172678,2024-05-23,Regular,Phuket,1,CRM_LEGACY
C-06607,Chai Charoensuk,chai.charoensuk6607@example.com,0819246713,2022-07-01,VIP,Chonburi,17,CRM_LEGACY
C-08285,Malee Boonmee,malee.boonmee8285@example.com,0878931589,2023-09-23,VIP,Chiang Mai,39,CRM_V2
C-08949,Thanapon Charoensuk,thanapon.charoensuk8949@example.com,0896893278,2023-11-19,New,Phuket,37,CRM_LEGACY
C-01497,Ratana Rattanakul,ratana.rattanakul1497@example.com,0806452415,2024-05-16,Regular,Khon Kaen,2,CRM_LEGACY_MIGRATED
C-05453,Chai Thongdee,chai.thongdee5453@example.com,0809491264,2023-06-20,New,Khon Kaen,0,CRM_LEGACY
C-03785,Kittipong Suksawat,kittipong.suksawat3785@example.com,0836539032,2022-01-21,Regular,Phuket,17,CRM_V2
C-07263,Preecha Chaiyaporn,preecha.chaiyaporn7263@example.com,0841040272,2024-01-18,New,Chonburi,35,CRM_V2
C-09060,Thanapon Charoensuk,,0876096343,2022-04-07,Regular,Khon Kaen,17,CRM_V2
C-08517,Thanapon Sukjai,thanapon.sukjai8517@example.com,0825355363,2023-11-18,New,Bangkok,15,CRM_V2
C-07933,Malee Suksawat,malee.suksawat7933@example.com,0855591285,2022-04-20,Regular,Chiang Mai,35,CRM_V2
C-06458,Wichai Wongsawat,wichai.wongsawat6458@example.com,0851891303,2022-02-23,Regular,Chonburi,12,CRM_V2
C-02688,Siriporn Boonmee,siriporn.boonmee2688@example.com,0836440150,2022-02-02,Regular,Chonburi,22,CRM_V2
C-03146,Nattaya Phanuwat,nattaya.phanuwat3146@example.com,0862514714,2023-01-05,New,Phuket,12,CRM_V2
C-05344,Waree Sukjai,waree.sukjai5344@example.com,0818878170,2022-01-17,New,Phuket,26,CRM_V2
C-09564,Nattaya Rattanakul,nattaya.rattanakul9564@example.com,0817770604,2023-05-29,Regular,Chonburi,15,CRM_V2
C-01178,Wichai Thongdee,wichai.thongdee1178@example.com,0834275540,2022-06-14,Regular,Chonburi,36,CRM_V2
C-01959,Malee Charoensuk,malee.charoensuk1959@example.com,0893786876,2022-01-04,Regular,Bangkok,28,CRM_V2
C-07194,Waree Thongdee,waree.thongdee7194@example.com,0888700286,2023-03-28,Regular,Bangkok,6,CRM_LEGACY_MIGRATED
C-08217,Thanapon Thongdee,thanapon.thongdee8217@example.com,0853772767,2022-06-05,Regular,Chiang Mai,29,CRM_V2
C-08738,Malee Wongsawat,malee.wongsawat8738@example.com,0833365845,2023-11-11,New,Chiang Mai,29,CRM_V2
C-01277,Pim Rattanakul,pim.rattanakul1277@example.com,0816884670,2023-10-27,Regular,Chonburi,40,CRM_V2
C-02714,Preecha Charoensuk,preecha.charoensuk2714@example.com,0889385074,2023-12-07,Regular,Phuket,28,CRM_LEGACY_MIGRATED
C-01032,Somchai Sukjai,somchai.sukjai1032@example.com,0872453937,2022-09-04,VIP,Bangkok,27,CRM_LEGACY
C-05654,Ratana Rattanakul,ratana.rattanakul5654@example.com,0808100923,2022-08-06,New,Chiang Mai,7,CRM_V2
C-04132,Malee Charoensuk,malee.charoensuk4132@example.com,0858974040,2024-05-11,Regular,Phuket,16,CRM_V2
C-05903,Suda Kaewmanee,suda.kaewmanee5903@example.com,0835913844,2023-01-28,VIP,Khon Kaen,20,CRM_LEGACY
